Date,Open,High,Low,Close,Volume,Adj Close
2012-04-03,89.220001,89.220001,88.199997,88.790001,2298400,80.980567
2012-04-02,88.790001,89.360001,88.050003,89.230003,2640900,81.381869
2012-03-30,89.220001,89.290001,88.760002,89.209999,2471800,81.363624
2012-03-29,87.879997,88.82,87.720001,88.769997,2207100,80.962322
2012-03-28,89.290001,89.610001,88.040001,88.449997,2289600,80.670467
2012-03-27,89.379997,89.419998,88.93,89.139999,2308400,81.299781
2012-03-26,88.919998,89.349998,88.599998,89.120003,2572500,81.281543
2012-03-23,88.629997,88.669998,88.019997,88.459999,2326100,80.67959
2012-03-22,88.50,88.779999,87.720001,88.57,3064200,80.779915
2012-03-21,89.419998,89.639999,88.800003,88.910004,2433800,81.090015
2012-03-20,89.169998,89.730003,88.75,89.349998,2485300,81.49131
2012-03-19,89.519997,89.900002,89.199997,89.739998,2585400,81.847007
2012-03-16,89.879997,90.00,89.370003,89.559998,5007100,81.682839
2012-03-15,89.00,90.00,88.82,90.00,3252200,82.084141
2012-03-14,88.599998,89.25,88.599998,88.870003,2960900,81.053532
2012-03-13,87.760002,88.769997,87.510002,88.75,3107100,80.944084
2012-03-12,87.099998,87.75,86.959999,87.540001,2049300,79.840509
2012-03-09,86.809998,87.269997,86.650002,86.800003,1958300,79.165597
2012-03-08,86.059998,86.93,85.980003,86.709999,2603200,79.083509
2012-03-07,85.239998,85.669998,84.879997,85.470001,3150800,77.952574
2012-03-06,85.720001,85.860001,84.830002,84.949997,3547900,77.478306
2012-03-05,87.400002,87.449997,86.379997,87.059998,2701900,79.402724
2012-03-02,87.470001,87.57,87.040001,87.519997,2820500,79.822264
2012-03-01,87.720001,88.220001,87.169998,87.489998,2525200,79.794904
2012-02-29,88.139999,88.32,87.25,87.599998,3277700,79.89523
2012-02-28,87.830002,88.199997,87.230003,87.769997,2497700,80.050276
2012-02-27,87.410004,88.32,87.099998,88.07,3012900,80.323892
2012-02-24,88.040001,88.459999,87.879997,88.199997,2524800,80.442456
2012-02-23,87.879997,88.18,87.269997,87.900002,3531300,80.168846
2012-02-22,87.650002,88.089996,87.449997,87.760002,2650000,80.04116
2012-02-21,87.739998,88.050003,87.400002,87.599998,2406700,79.89523
2012-02-17,87.989998,88.150002,87.480003,87.559998,2834600,79.858747
2012-02-16,86.989998,87.760002,86.959999,87.650002,2548800,79.940835
2012-02-15,87.419998,87.720001,86.75,87.010002,3647000,79.357126
2012-02-14,87.599998,88.00,87.220001,87.989998,2850300,79.712819
2012-02-13,87.57,88.089996,87.160004,88.029999,2530600,79.749057
2012-02-10,87.199997,87.559998,86.75,87.139999,3085700,78.94278
2012-02-09,87.540001,88.18,87.459999,88.019997,3031600,79.739996
2012-02-08,88.120003,88.290001,87.68,87.970001,2522800,79.694704
2012-02-07,87.32,88.220001,86.690002,87.889999,2959100,79.622228
2012-02-06,87.150002,87.940002,87.150002,87.559998,2189300,79.323269
2012-02-03,88.080002,88.290001,87.470001,87.730003,3195500,79.477282
2012-02-02,87.25,87.769997,87.059998,87.43,2288000,79.2055
2012-02-01,87.519997,87.980003,87.230003,87.349998,3005500,79.133024
2012-01-31,87.879997,87.879997,85.790001,86.709999,3552100,78.553229
2012-01-30,86.50,87.589996,86.419998,87.339996,3148400,79.123963
2012-01-27,87.150002,87.800003,86.669998,87.459999,3747200,79.232677
2012-01-26,87.510002,87.989998,87.00,87.580002,4898900,79.341391
2012-01-25,85.300003,86.660004,85.00,86.480003,4412000,78.344869
2012-01-24,85.260002,85.940002,84.629997,85.93,3895600,77.846605
2012-01-23,85.699997,86.059998,85.309998,85.610001,3494800,77.556707
2012-01-20,85.449997,85.699997,84.959999,85.650002,3522600,77.592945
2012-01-19,85.099998,86.230003,84.919998,85.800003,3413700,77.728836
2012-01-18,84.139999,85.120003,84.019997,85.07,3721100,77.067504
2012-01-17,84.849998,85.360001,84.129997,84.230003,2694900,76.306526
2012-01-13,83.75,84.120003,83.07,83.599998,3092900,75.735785
2012-01-12,84.370003,84.639999,83.760002,84.279999,3649900,76.351818
2012-01-11,83.239998,83.889999,83.080002,83.769997,4465300,75.889792
2012-01-10,84.589996,85.190002,84.040001,84.300003,3438400,76.369941
2012-01-09,83.580002,84.059998,83.260002,83.870003,2796600,75.98039
2012-01-06,83.779999,84.239998,83.32,83.370003,2839200,75.527425
2012-01-05,83.529999,83.870003,82.699997,83.800003,3116400,75.916975
2012-01-04,83.129997,84.260002,83.110001,84.18,3007400,76.261226
2012-01-03,83.760002,84.440002,83.360001,83.489998,3380100,75.636132
2011-12-30,82.230003,82.449997,81.599998,81.730003,1706500,74.041699
2011-12-29,81.370003,82.199997,81.190002,82.110001,1935200,74.385951
2011-12-28,82.220001,82.440002,80.940002,81.150002,2613300,73.516258
2011-12-27,81.910004,82.639999,81.620003,82.279999,1722600,74.539957
2011-12-23,81.239998,82.209999,80.779999,82.199997,2042200,74.467481
2011-12-22,80.269997,81.18,79.93,80.970001,3164200,73.35319
2011-12-21,80.43,80.470001,78.970001,80.00,3611800,72.474437
2011-12-20,79.190002,80.400002,78.870003,80.309998,4660200,72.755273
2011-12-19,79.019997,79.50,77.510002,77.82,3485400,70.499508
2011-12-16,79.519997,80.019997,78.419998,78.870003,6492600,71.450738
2011-12-15,79.43,79.779999,78.599998,78.860001,3247000,71.441677
2011-12-14,79.18,79.449997,78.260002,78.510002,4203000,71.124602
2011-12-13,81.00,81.220001,78.910004,79.410004,3975800,71.939941
2011-12-12,81.900002,81.989998,80.029999,80.589996,3338000,73.008932
2011-12-09,80.919998,82.419998,80.769997,82.199997,4075500,74.467481
2011-12-08,81.830002,82.139999,80.260002,80.459999,3980600,72.891164
2011-12-07,82.029999,82.730003,80.779999,82.389999,4306100,74.63961
2011-12-06,82.129997,82.800003,81.610001,82.129997,6011800,74.404066
2011-12-05,81.330002,81.599998,80.339996,80.93,5910500,73.316952
2011-12-02,81.389999,81.459999,79.050003,79.760002,5578000,72.257015
2011-12-01,81.25,81.309998,80.25,80.300003,3867100,72.746219
2011-11-30,79.709999,81.050003,79.43,81.040001,8721000,73.416605
2011-11-29,78.00,78.18,77.029999,77.239998,3853300,69.974067
2011-11-28,77.199997,78.010002,77.050003,77.720001,4923100,70.408916
2011-11-25,75.550003,76.860001,75.550003,76.129997,2094000,68.968483
2011-11-23,77.080002,77.160004,75.489998,75.540001,4149900,68.433988
2011-11-22,77.629997,78.940002,77.449997,77.830002,4170600,70.508569
2011-11-21,79.279999,79.639999,77.540001,78.389999,5438800,70.517627
2011-11-18,80.699997,81.019997,79.980003,80.540001,3928300,72.451713
2011-11-17,81.529999,81.669998,79.669998,80.43,5077900,72.35276
2011-11-16,81.290001,83.099998,80.860001,81.870003,5097100,73.648149
2011-11-15,81.440002,82.379997,81.059998,81.870003,3602400,73.648149
2011-11-14,81.559998,82.489998,81.379997,81.870003,3168600,73.648149
2011-11-11,81.300003,82.660004,81.300003,82.290001,3645800,74.025968
2011-11-10,80.309998,81.160004,79.650002,80.32,4646300,72.253806
2011-11-09,80.129997,80.309998,78.470001,79.00,6393500,71.066368
2011-11-08,80.290001,82.00,80.00,81.830002,4230500,73.612165
2011-11-07,79.269997,80.190002,78.300003,79.690002,4311700,71.687077
2011-11-04,78.970001,79.540001,78.120003,79.300003,3771900,71.336243
2011-11-03,78.860001,79.82,77.889999,79.639999,4337800,71.642095
2011-11-02,77.389999,78.639999,77.349998,78.059998,3559600,70.220766
2011-11-01,77.889999,78.220001,76.260002,76.529999,5772100,68.844419
2011-10-31,79.879997,80.589996,78.93,79.019997,4022500,71.084357
2011-10-28,81.529999,81.839996,80.50,81.00,5252000,72.865517
2011-10-27,79.510002,82.330002,78.919998,81.410004,7413700,73.234345
2011-10-26,77.980003,78.400002,75.970001,77.019997,5788900,69.285208
2011-10-25,76.879997,79.019997,76.279999,77.040001,12651800,69.303203
2011-10-24,80.32,82.400002,80.230003,82.18,5428700,73.927015
2011-10-21,79.379997,80.559998,78.980003,80.480003,5125200,72.397741
2011-10-20,77.769997,79.059998,77.110001,78.68,4087300,70.778505
2011-10-19,78.260002,78.860001,77.269997,77.699997,3865000,69.896919
2011-10-18,76.18,79.150002,75.709999,78.360001,4167200,70.490641
2011-10-17,78.629997,79.050003,75.660004,75.879997,4359500,68.259694
2011-10-14,78.940002,79.230003,78.120003,78.889999,2840800,70.967414
2011-10-13,78.269997,78.400002,76.669998,77.800003,3726900,69.986882
2011-10-12,76.730003,79.339996,76.730003,78.360001,5663300,70.490641
2011-10-11,76.550003,76.870003,75.889999,76.419998,3320200,68.745465
2011-10-10,75.120003,76.739998,75.089996,76.720001,3855600,69.01534
2011-10-07,75.199997,75.449997,73.07,73.82,5291800,66.406573
2011-10-06,72.720001,74.690002,72.00,74.650002,4835800,67.153221
2011-10-05,71.739998,72.839996,71.010002,72.529999,5467000,65.246121
2011-10-04,70.129997,72.18,68.629997,72.010002,8700000,64.778346
2011-10-03,71.129997,73.239998,70.93,70.93,7619300,63.806804
2011-09-30,73.910004,73.940002,71.709999,71.790001,7184500,64.580438
2011-09-29,74.970001,75.68,73.50,74.529999,5633500,67.04527
2011-09-28,76.419998,77.199997,73.50,73.599998,5932100,66.208666
2011-09-27,76.370003,77.769997,75.82,76.279999,4875300,68.619525
2011-09-26,74.389999,75.260002,73.449997,75.190002,5033400,67.638992
2011-09-23,72.639999,74.330002,72.339996,73.989998,4583800,66.559499
2011-09-22,74.82,74.900002,72.00,72.900002,10108500,65.578966
2011-09-21,79.330002,79.760002,76.269997,76.339996,4957800,68.673497
2011-09-20,79.440002,79.919998,78.459999,79.209999,3914800,71.255278
2011-09-19,79.57,79.57,77.879997,79.209999,4552700,71.255278
2011-09-16,81.43,81.650002,80.010002,80.529999,6027600,72.442716
2011-09-15,80.18,81.029999,79.480003,80.629997,4222300,72.532672
2011-09-14,77.959999,80.389999,76.910004,79.440002,5402500,71.462183
2011-09-13,78.279999,78.790001,77.190002,77.809998,6469100,69.995873
2011-09-12,76.209999,78.279999,76.00,78.220001,5848900,70.364701
2011-09-09,78.059998,78.18,76.00,76.650002,7423400,68.95237
2011-09-08,79.879997,80.650002,78.779999,79.260002,4722200,71.300259
2011-09-07,79.360001,80.639999,78.660004,80.57,5213800,72.478699
2011-09-06,77.440002,78.260002,76.699997,78.080002,5271200,70.238761
2011-09-02,80.019997,80.330002,78.919998,79.349998,4391300,71.381218
2011-09-01,83.019997,83.949997,81.279999,81.610001,4535400,73.414258
2011-08-31,82.699997,83.370003,82.199997,82.980003,4737700,74.646677
2011-08-30,81.68,82.610001,80.709999,82.07,3734200,73.828061
2011-08-29,81.300003,82.230003,80.900002,82.099998,3467000,73.855047
2011-08-26,77.730003,80.260002,76.50,80.010002,5390000,71.97494
2011-08-25,80.449997,80.650002,77.790001,78.190002,6604500,70.337715
2011-08-24,79.400002,80.449997,78.849998,80.290001,5176800,72.22682
2011-08-23,77.169998,79.809998,76.870003,79.669998,5819100,71.669081
2011-08-22,78.339996,78.519997,76.50,76.949997,4434200,69.222238
2011-08-19,76.650002,78.82,76.599998,76.870003,6151600,69.150277
2011-08-18,79.830002,80.019997,76.739998,77.419998,8546300,69.645039
2011-08-17,82.190002,83.029999,80.580002,80.93,5429400,72.802547
2011-08-16,82.529999,82.68,81.050003,82.129997,5078200,73.387267
2011-08-15,82.660004,83.660004,81.970001,83.309998,4157200,74.441656
2011-08-12,81.889999,82.760002,80.800003,82.540001,5718100,73.753626
2011-08-11,78.690002,82.360001,78.290001,81.220001,7142300,72.57414
2011-08-10,81.00,81.220001,78.010002,78.230003,9377400,69.902427
2011-08-09,80.230003,82.860001,78.059998,82.690002,12008400,73.88766
2011-08-08,80.75,81.370003,78.529999,78.589996,11496200,70.224099
2011-08-05,83.440002,84.220001,81.239998,82.75,8453100,73.941271
2011-08-04,85.07,85.07,82.110001,82.230003,9061600,73.476628
2011-08-03,85.559998,86.449997,84.82,86.18,6277000,77.006148
2011-08-02,85.669998,87.25,85.25,85.269997,6406300,76.193014
2011-08-01,87.980003,88.169998,85.540001,86.769997,5997600,77.533339
2011-07-29,86.940002,87.709999,86.599998,87.139999,4883800,77.863955
2011-07-28,88.190002,88.720001,87.410004,87.57,4285900,78.248182
2011-07-27,89.690002,89.720001,87.75,88.080002,6658400,78.703894
2011-07-26,91.919998,92.50,89.559998,89.93,11432000,80.356961
2011-07-25,94.839996,95.529999,93.900002,95.07,3438600,84.949808
2011-07-22,96.089996,96.379997,95.110001,95.379997,2846200,85.226806
2011-07-21,95.010002,96.089996,94.50,95.839996,3540400,85.637838
2011-07-20,94.830002,94.919998,94.150002,94.25,2808000,84.217097
2011-07-19,94.940002,94.940002,93.379997,94.269997,4756900,84.234965
2011-07-18,95.099998,95.120003,93.709999,94.599998,2951400,84.529838
2011-07-15,95.199997,95.629997,94.720001,95.470001,3924000,85.307229
2011-07-14,94.82,95.779999,94.559998,94.980003,5397100,84.869391
2011-07-13,96.089996,97.300003,96.029999,96.190002,2816100,85.950586
2011-07-12,97.110001,97.220001,95.800003,95.879997,4578100,85.673581
2011-07-11,96.449997,97.00,96.059998,96.559998,4510200,86.281195
2011-07-08,97.120003,97.669998,96.989998,97.620003,3014900,87.228363
2011-07-07,97.730003,98.190002,97.169998,97.970001,3312100,87.541104
2011-07-06,96.120003,97.50,96.099998,97.239998,3704100,86.88881
2011-07-05,96.400002,96.860001,96.059998,96.139999,3064200,85.905906
2011-07-01,94.830002,96.949997,94.830002,96.669998,4659700,86.379486
2011-06-30,93.379997,95.059998,93.349998,94.849998,4201800,84.753225
2011-06-29,93.419998,93.639999,92.68,93.110001,3071700,83.19845
2011-06-28,92.629997,93.019997,92.419998,93.019997,2730000,83.118027
2011-06-27,91.080002,92.650002,90.839996,92.25,2783700,82.429997
2011-06-24,92.339996,92.529999,90.68,90.889999,4179900,81.214768
2011-06-23,92.040001,92.419998,90.730003,92.339996,3804200,82.510413
2011-06-22,93.330002,93.919998,92.720001,92.800003,2675400,82.921452
2011-06-21,92.809998,93.790001,92.330002,93.43,2438300,83.484386
2011-06-20,91.419998,92.870003,91.410004,92.559998,2026700,82.706995
2011-06-17,92.300003,92.629997,91.529999,91.779999,3764100,82.010027
2011-06-16,91.07,91.879997,90.660004,91.580002,2995700,81.83132
2011-06-15,91.699997,92.080002,90.580002,91.029999,3407700,81.339864
2011-06-14,92.279999,92.989998,92.040001,92.589996,2839100,82.7338
2011-06-13,91.139999,91.870003,90.900002,91.300003,2543300,81.581127
2011-06-10,91.440002,91.900002,90.639999,90.730003,2765200,81.071803
2011-06-09,91.360001,92.43,90.989998,91.959999,2493300,82.170866
2011-06-08,90.940002,91.349998,90.360001,90.910004,3469900,81.232643
2011-06-07,90.860001,91.989998,90.739998,90.849998,3049700,81.179025
2011-06-06,90.379997,90.93,90.239998,90.620003,2964500,80.973512
2011-06-03,90.190002,91.230003,90.190002,90.699997,3108300,81.044991
2011-06-02,91.349998,92.110001,90.970001,91.459999,2745200,81.724091
2011-06-01,94.330002,94.330002,91.330002,91.440002,3456200,81.706223
2011-05-31,94.050003,94.68,93.489998,94.379997,3181300,84.333256
2011-05-27,93.459999,93.989998,93.099998,93.470001,1987200,83.520129
2011-05-26,92.650002,93.199997,92.029999,92.82,2669200,82.93932
2011-05-25,91.540001,93.029999,91.379997,92.690002,2814300,82.823161
2011-05-24,92.919998,92.919998,91.93,91.970001,3218300,82.179804
2011-05-23,92.290001,92.879997,91.760002,92.489998,2988900,82.644447
2011-05-20,94.550003,94.650002,93.129997,93.559998,3486900,83.600545
2011-05-19,94.339996,95.00,93.93,94.709999,2385400,84.628129
2011-05-18,93.720001,94.18,92.75,93.940002,3340200,83.940098
2011-05-17,95.279999,95.459999,93.139999,93.860001,4845500,83.377159
2011-05-16,95.540001,96.230003,95.269997,95.459999,2605500,84.79846
2011-05-13,96.610001,97.18,95.190002,96.010002,2918900,85.287036
2011-05-12,95.18,96.940002,95.110001,96.650002,3949300,85.855556
2011-05-11,95.769997,96.00,94.440002,95.519997,3458300,84.851757
2011-05-10,96.239998,96.43,95.629997,95.709999,3285600,85.020539
2011-05-09,95.300003,96.459999,95.300003,95.989998,2039000,85.269266
2011-05-06,95.730003,96.830002,95.360001,95.599998,3666500,84.922824
2011-05-05,95.610001,96.279999,94.400002,94.919998,4159700,84.31877
2011-05-04,96.550003,97.00,95.739998,96.199997,3226100,85.455811
2011-05-03,96.93,97.50,96.580002,96.830002,2938700,86.015453
2011-05-02,97.580002,97.949997,96.650002,96.919998,3025000,86.095398
2011-04-29,96.919998,97.50,96.860001,97.209999,3086000,86.35301
2011-04-28,96.110001,97.300003,96.089996,97.230003,3597800,86.37078
2011-04-27,95.669998,96.540001,95.379997,96.470001,3774200,85.695659
2011-04-26,95.010002,96.589996,94.389999,95.940002,8004300,85.224854
2011-04-25,93.910004,94.32,93.269997,94.120003,2187100,83.608123
2011-04-21,94.089996,94.43,93.650002,93.919998,2926600,83.430456
2011-04-20,92.970001,94.419998,92.93,93.760002,3635400,83.288329
2011-04-19,91.650002,92.029999,91.470001,91.860001,2435100,81.600531
2011-04-18,91.940002,91.940002,90.580002,91.449997,3639300,81.236319
2011-04-15,92.889999,93.139999,91.980003,92.82,3110700,82.453312
2011-04-14,92.43,93.220001,91.75,92.940002,2290200,82.559912
2011-04-13,93.07,93.25,92.550003,92.860001,2834700,82.488845
2011-04-12,93.199997,93.269997,92.029999,92.370003,3894500,82.053573
2011-04-11,93.589996,94.639999,93.400002,93.800003,3221500,83.323862
2011-04-08,93.589996,93.75,92.620003,93.220001,2462700,82.808639
2011-04-07,93.510002,93.93,92.599998,93.190002,3428700,82.78199
2011-04-06,93.940002,94.099998,93.220001,93.82,2498400,83.341626
2011-04-05,93.510002,94.00,93.019997,93.389999,2253400,82.95965
2011-04-04,92.68,93.830002,92.68,93.639999,1956600,83.181729
2011-04-01,93.529999,94.330002,92.620003,93.129997,3546700,82.728687
2011-03-31,92.410004,93.669998,92.360001,93.50,3202900,83.057365
2011-03-30,92.839996,93.160004,92.330002,92.470001,3566500,82.142403
2011-03-29,92.269997,92.900002,91.900002,92.839996,2221400,82.471075
2011-03-28,92.419998,92.82,92.120003,92.120003,2414300,81.831494
2011-03-25,92.870003,92.959999,92.129997,92.269997,2748500,81.964736
2011-03-24,92.610001,92.980003,91.889999,92.580002,2595800,82.240118
2011-03-23,90.620003,92.660004,90.599998,92.139999,3978100,81.849258
2011-03-22,90.959999,91.480003,90.410004,90.699997,2067100,80.570083
2011-03-21,90.269997,91.800003,90.169998,90.949997,3576000,80.792162
2011-03-18,89.720001,90.099998,88.529999,88.980003,4823200,79.042189
2011-03-17,88.589996,88.970001,88.050003,88.690002,3581300,78.784577
2011-03-16,89.059998,89.239998,86.910004,87.550003,6387500,77.771899
2011-03-15,89.050003,90.089996,88.059998,89.50,5273500,79.504109
2011-03-14,91.209999,91.209999,89.900002,91.019997,3549000,80.854344
2011-03-11,89.709999,92.050003,89.709999,91.610001,3513000,81.378452
2011-03-10,92.32,92.32,90.00,90.010002,5098400,79.957151
2011-03-09,93.519997,93.739998,92.580002,93.169998,2117900,82.76422
2011-03-08,92.370003,94.160004,92.300003,93.75,3623700,83.279444
2011-03-07,92.580002,93.550003,92.019997,92.400002,3790500,82.080221
2011-03-04,92.709999,93.290001,91.349998,92.190002,2770400,81.893676
2011-03-03,91.849998,93.400002,91.849998,92.809998,3061100,82.444427
2011-03-02,90.239998,92.199997,90.239998,91.32,2809500,81.12084
2011-03-01,92.190002,92.349998,90.440002,90.459999,4008100,80.35689
2011-02-28,91.900002,92.639999,91.099998,92.230003,4797400,81.92921
2011-02-25,89.75,90.669998,89.690002,90.25,2859500,80.170345
2011-02-24,90.43,90.730003,89.269997,90.029999,3995700,79.974914
2011-02-23,92.57,92.580002,89.870003,90.260002,5360900,80.17923
2011-02-22,92.730003,93.650002,91.82,92.00,5032300,81.724894
2011-02-18,92.730003,92.970001,92.050003,92.959999,3435200,82.577675
2011-02-17,92.139999,92.959999,92.019997,92.730003,3134200,82.373367
2011-02-16,91.459999,92.949997,91.449997,92.330002,3906500,82.01804
2011-02-15,91.519997,92.139999,91.00,92.00,2971900,81.236325
2011-02-14,91.720001,92.300003,91.720001,91.900002,3418500,81.148026
2011-02-11,90.339996,91.949997,90.059998,91.800003,3410000,81.059727
2011-02-10,90.239998,90.68,89.959999,90.459999,2787500,79.876499
2011-02-09,89.669998,90.839996,89.650002,90.779999,4786500,80.15906
2011-02-08,88.970001,89.50,88.779999,89.470001,2708000,79.002327
2011-02-07,88.169998,89.25,87.809998,88.790001,2621700,78.401884
2011-02-04,87.919998,88.389999,87.650002,88.290001,1973900,77.960383
2011-02-03,87.82,88.269997,87.550003,87.949997,1982200,77.660158
2011-02-02,87.68,88.449997,87.68,87.75,2892600,77.48356
2011-02-01,88.019997,88.300003,87.440002,87.790001,3995200,77.518881
2011-01-31,87.93,88.190002,87.309998,87.919998,4116500,77.633669
2011-01-28,89.43,89.690002,87.25,87.440002,4927600,77.209831
2011-01-27,89.199997,90.290001,89.019997,89.190002,3282400,78.755087
2011-01-26,88.580002,89.720001,88.43,89.57,4097800,79.090626
2011-01-25,89.400002,89.50,87.199997,88.50,7480800,78.145813
2011-01-24,89.209999,90.50,89.059998,90.32,6319600,79.752879
2011-01-21,88.660004,89.389999,88.370003,89.290001,3911300,78.843386
2011-01-20,87.860001,88.379997,87.25,88.040001,2167400,77.739632
2011-01-19,88.25,88.739998,87.660004,87.959999,2302200,77.66899
2011-01-18,87.839996,88.50,87.709999,88.139999,2323700,77.827931
2011-01-14,87.739998,88.110001,87.449997,88.099998,2094300,77.79261
2011-01-13,88.470001,88.870003,87.760002,88.040001,2351900,77.739632
2011-01-12,88.019997,88.760002,87.919998,88.660004,2732900,78.287096
2011-01-11,87.330002,88.339996,87.330002,87.739998,3024400,77.474728
2011-01-10,85.720001,87.330002,85.720001,87.150002,3475200,76.953759
2011-01-07,86.550003,87.309998,85.949997,86.230003,3355500,76.141398
2011-01-06,86.860001,87.190002,85.629997,86.139999,3452600,76.061924
2011-01-05,86.290001,87.900002,86.120003,86.669998,4081300,76.529915
2011-01-04,87.00,87.279999,86.279999,86.669998,2644100,76.529915
2011-01-03,86.75,87.330002,86.739998,86.790001,2632800,76.635877
2010-12-31,86.529999,86.980003,86.010002,86.300003,1791500,76.203208
2010-12-30,86.779999,87.029999,86.370003,86.540001,1502900,76.415127
2010-12-29,86.839996,87.199997,86.550003,86.760002,1666800,76.609388
2010-12-28,87.010002,87.419998,86.440002,86.739998,1769700,76.591725
2010-12-27,86.379997,87.25,86.00,87.010002,1585500,76.830139
2010-12-23,86.790001,86.860001,86.230003,86.470001,1890200,76.353317
2010-12-22,86.410004,86.900002,85.830002,86.720001,2396800,76.574067
2010-12-21,87.519997,87.599998,86.230003,86.529999,3265900,76.406295
2010-12-20,86.599998,87.82,86.110001,87.339996,4002600,77.121525
2010-12-17,86.389999,86.650002,85.900002,86.370003,3655800,76.265018
2010-12-16,85.889999,86.580002,85.150002,86.400002,2670600,76.291507
2010-12-15,85.839996,87.00,85.449997,85.809998,4758500,75.770531
2010-12-14,85.230003,85.910004,85.019997,85.839996,2873400,75.79702
2010-12-13,84.540001,85.720001,84.43,85.300003,4264300,75.320204
2010-12-10,84.349998,84.419998,83.75,84.32,4453200,74.454858
2010-12-09,84.980003,85.050003,83.720001,84.110001,3598100,74.269428
2010-12-08,83.230003,84.82,83.230003,84.68,5145300,74.772739
2010-12-07,86.68,87.07,83.809998,84.190002,10359600,74.34007
2010-12-06,87.00,87.419998,86.620003,86.879997,3165400,76.715345
2010-12-03,86.059998,87.239998,85.809998,86.940002,2910700,76.768329
2010-12-02,86.239998,87.129997,86.150002,86.510002,4257900,76.388638
2010-12-01,85.419998,86.730003,85.400002,86.050003,5153700,75.982457
2010-11-30,83.25,84.300003,83.029999,83.980003,3463500,74.15464
2010-11-29,83.699997,84.379997,83.00,84.220001,3590000,74.366559
2010-11-26,84.459999,85.07,83.919998,84.400002,1661300,74.5255
2010-11-24,84.489998,84.809998,84.080002,84.660004,3857600,74.755082
2010-11-23,83.910004,84.540001,83.139999,83.589996,3933200,73.810262
2010-11-22,84.660004,85.059998,83.970001,84.900002,2976300,74.967001
2010-11-19,85.529999,85.550003,84.720001,85.010002,3221300,75.064132
2010-11-18,84.839996,85.75,84.559998,85.550003,3576400,75.540955
2010-11-17,84.080002,84.519997,83.519997,83.949997,3130600,74.128144
2010-11-16,85.709999,85.779999,83.970001,84.239998,5699800,73.920638
2010-11-15,86.690002,86.779999,86.139999,86.199997,3131100,75.640538
2010-11-12,86.019997,87.169998,85.629997,86.239998,4123700,75.675639
2010-11-11,85.720001,86.559998,85.220001,86.50,5850800,75.903791
2010-11-10,85.300003,86.489998,85.290001,86.25,3999000,75.684416
2010-11-09,86.330002,86.339996,84.949997,85.300003,4920500,74.850793
2010-11-08,85.800003,86.599998,85.550003,85.860001,5515100,75.342191
2010-11-05,87.459999,87.489998,86.00,86.339996,3724300,75.763388
2010-11-04,86.290001,87.870003,86.099998,87.040001,6606100,76.377642
2010-11-03,85.150002,85.580002,83.300003,85.300003,4081700,74.850793
2010-11-02,84.809998,85.050003,84.32,84.800003,3815200,74.412043
2010-11-01,84.57,85.290001,83.419998,83.980003,4467200,73.692493
2010-10-29,85.010002,85.209999,84.07,84.220001,6085200,73.903091
2010-10-28,87.82,88.00,83.800003,85.07,16228100,74.648965
2010-10-27,89.989998,90.529999,88.559998,90.370003,3398500,79.29972
2010-10-26,90.68,90.980003,90.139999,90.470001,2268200,79.387469
2010-10-25,90.629997,91.489998,90.629997,90.900002,3192900,79.764794
2010-10-22,90.449997,90.629997,90.019997,90.440002,2310800,79.361145
2010-10-21,89.870003,90.900002,89.720001,90.550003,5633800,79.457671
2010-10-20,88.730003,89.949997,88.599998,89.470001,2819400,78.509969
2010-10-19,88.75,88.959999,87.510002,88.550003,3888100,77.70267
2010-10-18,89.089996,89.919998,88.690002,89.660004,2692000,78.676696
2010-10-15,89.75,89.889999,88.370003,89.139999,3097100,78.220392
2010-10-14,89.150002,89.260002,88.360001,89.07,2313700,78.158967
2010-10-13,88.129997,89.730003,88.129997,89.139999,3179900,78.220392
2010-10-12,87.919998,88.540001,86.779999,88.150002,2501400,77.351668
2010-10-11,89.480003,89.50,87.970001,88.25,2605900,77.439417
2010-10-08,89.82,89.82,88.43,89.160004,2264400,78.237946
2010-10-07,89.860001,89.919998,88.440002,88.900002,3321900,78.009794
2010-10-06,88.660004,89.900002,88.660004,89.889999,4137400,78.878517
2010-10-05,87.309998,89.00,87.309998,88.860001,4612200,77.974693
2010-10-04,87.290001,87.730003,86.110001,86.699997,2286300,76.079288
2010-10-01,87.379997,87.889999,86.900002,87.620003,3200900,76.886594
2010-09-30,87.779999,88.00,86.209999,86.709999,3634700,76.088065
2010-09-29,86.660004,87.650002,86.32,87.169998,2915700,76.491715
2010-09-28,86.650002,87.32,85.440002,87.040001,2582600,76.377642
2010-09-27,86.860001,87.110001,86.07,86.190002,2494700,75.631768
2010-09-24,86.410004,87.470001,85.790001,86.959999,3420400,76.30744
2010-09-23,85.860001,86.75,85.349998,85.529999,1994000,75.052615
2010-09-22,86.57,87.160004,86.129997,86.629997,2473000,76.017864
2010-09-21,86.650002,87.620003,86.059998,86.550003,3680200,75.947669
2010-09-20,86.260002,87.629997,86.059998,87.410004,3657900,76.70232
2010-09-17,85.339996,86.169998,85.089996,86.07,5967100,75.526466
2010-09-16,84.019997,85.00,83.940002,84.949997,2431800,74.543663
2010-09-15,84.470001,84.75,83.620003,84.580002,2175900,74.218992
2010-09-14,84.68,85.00,84.019997,84.629997,3319500,74.262863
2010-09-13,84.559998,84.970001,84.209999,84.860001,2863500,74.464691
